Id,date,platform,News content,title,Label
90,2024-05-04 13:45:45,AJPalestine,لحظات اقتحام قوات الاحتلال الإسرائيلي بلدة بني نعيم شرقي بالضفة الغربية,لحظات اقتحام قوات الاحتلال الإسرائيلي بلدة بني نعيم شرقي بالضفة الغربية,Real
91,2024-05-24 04:45:24,AJPalestine,بالأرقام أبرز ملامح التدهور الاقتصادي في الضفة الغربية,أبرز ملامح التدهور الاقتصادي في الضفة الغربية,Real
92,2024-05-26 20:06:25,AJPalestine,عاجل الدفاع المدني بغزة للجزيرة نقلنا شخصا بين شهداء وجرحى جراء القصف الإسرائيلي لمخيم النازحين شمال غربي المنطقة التي استهدفها الاحتلال الإسرائيلي شمال غربي يوجد بها ألف نازح,نقلنا شخصا بين شهداء وجرحى جراء القصف الإسرائيلي لمخيم النازحين شمال غربي,Real
93,2024-05-25 11:03:39,AJPalestine,ترك خلفه رضيعًا وداع فلسطينية لنجلها الذي قتله الاحتلال الإسرائيلي في إحدى غاراته المتواصلة على,وداع فلسطينية لنجلها الذي قتله الاحتلال الإسرائيلي في إحدى غاراته المتواصلة على,Real
94,2024-05-21 16:08:56,AJPalestine,عاجل بلينكن حركة حماس تخضع لضغوط هائلة من أجل وقف الحرب,عاجل بلينكن حركة حماس تخضع لضغوط هائلة من أجل وقف الحرب,Real
95,2024-05-30 15:11:51,AJPalestine,فلسطينية تعيل أبناء من ذوي الاحتياجات الخاصة إحنا أهل عزيمتنا قوية، طول ما بنقول يا رب؛ ربنا معانا,فلسطينية تعيل أبناء من ذوي الاحتياجات الخاصة إحنا أهل عزيمتنا قوية، طول ما بنقول يا رب؛ ربنا معانا,Real
96,2024-05-14 10:30:29,AJPalestine,عاجل المتحدث باسم الخارجية القطرية ندين الاعتداء المستمر على المساعدات لقطاع غزة يجب السماح للمساعدات بالدخول لقطاع غزة دون أي قيود,يجب السماح للمساعدات بالدخول لقطاع غزة دون أي قيود,Real
97,2024-05-31 00:30:47,AJPalestine,مظاهرة طلابية أمام جامعة أوتريخت الهولندية دعمًا لغزة وتنديدًا بالعدوان الإسرائيلي المستمر على القطاع,مظاهرة طلابية أمام جامعة أوتريخت الهولندية دعمًا لغزة وتنديدًا بالعدوان الإسرائيلي المستمر على القطاع,Real
98,2024-05-28 07:38:40,AJPalestine,عاجل الأونروا نحو مليون فلسطيني نزحوا من رفح في الأسابيع الثلاثة الماضية تقديم المساعدة والحماية أصبح أمرا شبه مستحيل في قطاع غزة,عاجل الأونروا نحو مليون فلسطيني نزحوا من رفح في الأسابيع الثلاثة الماضية,Real
99,2024-05-01 22:01:13,AJPalestine,عاجل مراسل مقتل أحد مقاتلي كتيبة طولكرم التابعة لســرايا القدس برصاص عناصر الأجهزة الأمنية التابعة للسلطة,عاجل مراسل مقتل أحد مقاتلي كتيبة طولكرم التابعة لسـ,Real
100,2024-05-28 14:13:40,AJPalestine,الاحتلال يقتحم بلدة العيساوية شمال شرق القدس لتنفيذ عملية هدم منشأة لعائلة مقدسية,الاحتلال يقتحم بلدة العيساوية شمال شرق القدس لتنفيذ عملية هدم منشأة لعائلة مقدسية,Real
101,2024-05-24 13:59:23,AJPalestine,مظاهرة في العاصمة الأردنية عمان تنديدا باستمرار حرب إسرائيل على غزة,مظاهرة في العاصمة الأردنية عمان تنديدا باستمرار حرب إسرائيل على غزة,Real
102,2024-05-30 14:19:00,AJPalestine,عاجل زعيم جماعة أنصار الله عملياتنا العسكرية مستمرة لدعم الفلسطينيين وسوف تتصاعد من حيث الكم والنوع,عاجل زعيم جماعة أنصار الله عملياتنا العسكرية مستمرة لدعم الفلسطينيين وسوف تتصاعد من حيث الكم والنوع,Real
103,2024-05-04 14:44:53,AJPalestine,دمار هائل خلفته قوات الاحتلال الإسرائيلي في المنزل الذي حاصرته في دير الغصون شمالي بالضفة الغربية، واستشهد فيه عدد من الفلسطينيين,دمار هائل خلفته قوات الاحتلال الإسرائيلي في المنزل الذي حاصرته في دير الغصون شمالي بالضفة الغربية، واستشهد فيه عدد من الفلسطينيين,Real
104,2024-05-21 13:06:54,AJPalestine,مشاهد توثق اللحظات الأولى عقب قصف الاحتلال الإسرائيلي أحد مباني مستشفى كمال عدوان ومحيطه ببيت لاهيا شمالي قطاع,مشاهد توثق اللحظات الأولى عقب قصف الاحتلال الإسرائيلي أحد مباني مستشفى كمال عدوان ومحيطه ببيت لاهيا شمالي قطاع,Real
105,2024-05-16 10:54:43,AJPalestine,مع تفاقم ظروفهم الصعبة بسبب إيقاف بعض الدول مساعداتها للأونروا لاجئون فلسطينيون في الأردن يستعيدون أجواء نكبة من خلال متابعة حرب الاحتلال المستمرة على غزة بعد عاما على احتلال تقرير تامر الصمادي,لاجئون فلسطينيون في الأردن يستعيدون أجواء نكبة من خلال متابعة حرب الاحتلال المستمرة على غزة بعد عاما على احتلال تقرير تامر الصمادي,Real
106,2024-05-17 14:00:18,AJPalestine,عاجل هآرتس عن السفير الأمريكي بإسرائيل إدارة بايدن تطلب من إسرائيل خطة لنقل السلطة بغزة إلى هيئة فلسطينية غير حماس واشنطن تحاول مساعدة وإسرائيل لتسوية خلافاتهما بشأن المرحلة الانتقالية واشنطن لم تيأس من اتفاق لإطلاق سراح الرهائن والمحادثات أمام طريق مسدود,إدارة بايدن تطلب من إسرائيل خطة لنقل السلطة بغزة إلى هيئة فلسطينية غير حماس,Real
107,2024-05-19 08:46:47,AJPalestine,ذعر بين الأهالي وحرائق بفعل الغارات الإسرائيلية على مخيم جباليا,ذعر بين الأهالي وحرائق بفعل الغارات الإسرائيلية على مخيم جباليا,Real
108,2024-05-11 04:15:46,AJPalestine,قصفت طائرات الاحتلال منزلاً لعائلة الصحفي بهاء عكاشة في حي القصاصيب بمخيم جباليا شمال غزة، ما أسفر عن سقوط شهداء وجرحى وقد استشهد في القصف الزميل الصحفي بهاء عكاشة، وزوجته وطفله وعدد من أفراد أسرته وما زال هناك عدد من المققودين تحت الأنقاض تقرير أنس الشريف,وقد استشهد في القصف الزميل الصحفي بهاء عكاشة، وزوجته وطفله وعدد من أفراد أسرته وما زال هناك عدد من المققودين تحت الأنقاض تقرير أنس الشريف,Real
109,2024-05-14 20:27:00,AJPalestine,القســام تعلن إجهازها على جنود من المسافة صفر في جباليا وحــزب الله يقول إنه أسقط منطاد تجسس لجيش الاحتلال فوق قاعدة بالجليل الغربي أخبار العالم بإيجاز من غرفة الأخبار الرقمية,ـزب الله يقول إنه أسقط منطاد تجسس لجيش الاحتلال فوق قاعدة بالجليل الغربي,Real
110,2024-05-19 13:42:34,AJPalestine,جيش الاحتلال الإسرائيلي يقر بإصابة جنديا وضابطا في معارك بأرجاء قطاع غزة نهاية الأسبوع الماضي، بينهم جروحهم خطيرة,جيش الاحتلال الإسرائيلي يقر بإصابة جنديا وضابطا في معارك بأرجاء قطاع غزة نهاية الأسبوع الماضي، بينهم جروحهم خطيرة,Real
111,2024-05-15 19:56:54,AJPalestine,عاجل واشنطن بوست عن مسؤول إسرائيلي رفيع لون العلم في غزة إما لحماس أو السلطة الفلسطينية ولا توجد خيارات أخرى,عاجل واشنطن بوست عن مسؤول إسرائيلي رفيع لون العلم في غزة إما لحماس أو السلطة الفلسطينية ولا توجد خيارات أخرى,Real
112,2024-05-17 10:32:22,AJPalestine,عاجل واشنطن بوست عن خبراء إسرائيليين ممر نتساريم جزء من مشروع للجيش لإعادة تشكيل قطاع غزة وترسيخ الوجود الإسرائيلي,عاجل واشنطن بوست عن خبراء إسرائيليين ممر نتساريم جزء من مشروع للجيش لإعادة تشكيل قطاع غزة وترسيخ الوجود الإسرائيلي,Real
113,2024-05-27 13:31:18,AJPalestine,اللحظات الأولى عقب قصف إسرائيلي استهدف عددا من المواطنين بمحيط مخيم بربرة في رفح جنوبي قطاع غزة,اللحظات الأولى عقب قصف إسرائيلي استهدف عددا من المواطنين بمحيط مخيم بربرة في رفح جنوبي قطاع غزة,Real
